Season,Name,Nationality,Type,team,price,Unnamed: 0,Players,Base Price,TYPE,COST IN ₹ (CR.),Cost IN $ (000),2023 Squad,year,Team,Base,Sold
2022.0,Akash  Deep  ,Indian ,Bowler ,Royal Challengers Bangalore,2000000.0,,,,,,,,,,,
2022.0,Karn Sharma ,Indian ,Bowler ,Royal Challengers Bangalore,5000000.0,,,,,,,,,,,
2022.0,Mahipal Lomror ,Indian ,All-Rounder ,Royal Challengers Bangalore,9500000.0,,,,,,,,,,,
2022.0,Finn Allen ,Overseas ,Batsman ,Royal Challengers Bangalore,8000000.0,,,,,,,,,,,
2022.0,Sherfane Rutherford ,Overseas ,All-Rounder ,Royal Challengers Bangalore,10000000.0,,,,,,,,,,,
2022.0,Jason Behrendorff ,Overseas ,Bowler ,Royal Challengers Bangalore,7500000.0,,,,,,,,,,,
2022.0,Siddharth  Kaul ,Indian ,Bowler ,Royal Challengers Bangalore,7500000.0,,,,,,,,,,,
2022.0,Suyash Prabhudessai ,Indian ,All-Rounder ,Royal Challengers Bangalore,3000000.0,,,,,,,,,,,
2022.0,Luvnith Sisodia ,Indian ,Wicket Keeper ,Royal Challengers Bangalore,2000000.0,,,,,,,,,,,
2022.0,Chama Milind ,Indian ,Bowler ,Royal Challengers Bangalore,2500000.0,,,,,,,,,,,
2022.0,Aneeshwar Gautam ,Indian ,All-Rounder ,Royal Challengers Bangalore,2000000.0,,,,,,,,,,,
2022.0,David Willey  ,Overseas ,All-Rounder ,Royal Challengers Bangalore,20000000.0,,,,,,,,,,,
2022.0,Washington Sundar ,Indian ,All-Rounder ,Sunrisers Hyderabad,87500000.0,,,,,,,,,,,
2022.0,Nicholas Pooran ,Overseas ,Wicket Keeper ,Sunrisers Hyderabad,107500000.0,,,,,,,,,,,
2022.0,Bhuvneshwar Kumar ,Indian ,Bowler ,Sunrisers Hyderabad,42000000.0,,,,,,,,,,,
2022.0,T. Natarajan ,Indian ,Bowler ,Sunrisers Hyderabad,40000000.0,,,,,,,,,,,
2022.0,Priyam  Garg ,Indian ,Batsman ,Sunrisers Hyderabad,2000000.0,,,,,,,,,,,
2022.0,Rahul Tripathi ,Indian ,Batsman ,Sunrisers Hyderabad,85000000.0,,,,,,,,,,,
2022.0,Abhishek Sharma ,Indian ,All-Rounder ,Sunrisers Hyderabad,65000000.0,,,,,,,,,,,
2022.0,Vishnu Vinod ,Indian ,Wicket Keeper ,Sunrisers Hyderabad,5000000.0,,,,,,,,,,,
2022.0,Kartik Tyagi ,Indian ,Bowler ,Sunrisers Hyderabad,40000000.0,,,,,,,,,,,
2022.0,Shreyas Gopal ,Indian ,Bowler ,Sunrisers Hyderabad,7500000.0,,,,,,,,,,,
2022.0,Jagadeesha Suchith ,Indian ,Bowler ,Sunrisers Hyderabad,2000000.0,,,,,,,,,,,
2022.0,Aiden Markram ,Overseas ,Batsman ,Sunrisers Hyderabad,26000000.0,,,,,,,,,,,
2022.0,Marco Jansen ,Overseas ,All-Rounder ,Sunrisers Hyderabad,42000000.0,,,,,,,,,,,
2022.0,Romario Shepherd ,Overseas ,All-Rounder ,Sunrisers Hyderabad,77500000.0,,,,,,,,,,,
2022.0,Glenn Phillips ,Overseas ,Wicket Keeper ,Sunrisers Hyderabad,15000000.0,,,,,,,,,,,
2022.0,Fazalhaq Farooqi ,Overseas ,Bowler ,Sunrisers Hyderabad,5000000.0,,,,,,,,,,,
2022.0,Sean Abbott ,Overseas ,Bowler ,Sunrisers Hyderabad,24000000.0,,,,,,,,,,,
2022.0,R Samarth ,Indian ,Batsman ,Sunrisers Hyderabad,2000000.0,,,,,,,,,,,
2022.0,Shashank Singh ,Indian ,All-Rounder ,Sunrisers Hyderabad,2000000.0,,,,,,,,,,,
2022.0,Saurabh Dubey ,Indian ,Bowler ,Sunrisers Hyderabad,2000000.0,,,,,,,,,,,
2021.0,Tom Curran ,Not Available,All-Rounder ,Delhi Capitals,52500000.0,,,,,,,,,,,
2021.0,Steven Smith ,Not Available,Batsman ,Delhi Capitals,22000000.0,,,,,,,,,,,
2021.0,Sam Billings ,Overseas ,Wicket Keeper ,Delhi Capitals,20000000.0,,,,,,,,,,,
2021.0,Umesh Yadav ,Indian ,Bowler ,Delhi Capitals,10000000.0,,,,,,,,,,,
2021.0,Ripal Patel ,Indian ,All-Rounder ,Delhi Capitals,2000000.0,,,,,,,,,,,
2021.0,Vishnu Vinod ,Indian ,Wicket Keeper ,Delhi Capitals,2000000.0,,,,,,,,,,,
2021.0,Lukman Hussain Meriwala ,Not Available,Bowler ,Delhi Capitals,2000000.0,,,,,,,,,,,
2021.0,M Siddharth ,Not Available,Bowler ,Delhi Capitals,2000000.0,,,,,,,,,,,
2021.0,Shakib Al Hasan ,Overseas ,All-Rounder ,Kolkata Knight Riders,32000000.0,,,,,,,,,,,
2021.0,Harbhajan Singh ,Not Available,Bowler ,Kolkata Knight Riders,20000000.0,,,,,,,,,,,
2021.0,Ben Cutting ,Not Available,All-Rounder ,Kolkata Knight Riders,7500000.0,,,,,,,,,,,
2021.0,Karun Nair ,Indian ,Batsman ,Kolkata Knight Riders,5000000.0,,,,,,,,,,,
2021.0,Pawan Negi ,Not Available,All-Rounder ,Kolkata Knight Riders,5000000.0,,,,,,,,,,,
2021.0,Venkatesh Iyer ,Not Available,All-Rounder ,Kolkata Knight Riders,2000000.0,,,,,,,,,,,
2021.0,Sheldon Jackson ,Indian ,Wicket Keeper ,Kolkata Knight Riders,2000000.0,,,,,,,,,,,
2021.0,Vaibhav Arora ,Indian ,Bowler ,Kolkata Knight Riders,2000000.0,,,,,,,,,,,
2021.0,Nathan Coulter-Nile ,Overseas ,Bowler ,Mumbai Indians,50000000.0,,,,,,,,,,,
2021.0,Adam Milne ,Overseas ,Bowler ,Mumbai Indians,32000000.0,,,,,,,,,,,
2021.0,Piyush Chawla ,Indian ,Bowler ,Mumbai Indians,24000000.0,,,,,,,,,,,
2021.0,James Neesham ,Overseas ,All-Rounder ,Mumbai Indians,5000000.0,,,,,,,,,,,
2021.0,Yudhvir Charak ,Not Available,All-Rounder ,Mumbai Indians,2000000.0,,,,,,,,,,,
2021.0,Marco Jansen ,Overseas ,All-Rounder ,Mumbai Indians,2000000.0,,,,,,,,,,,
2021.0,Arjun Tendulkar ,Indian ,All-Rounder ,Mumbai Indians,2000000.0,,,,,,,,,,,
2021.0,Jhye Richardson ,Overseas ,Bowler ,Punjab Kings,140000000.0,,,,,,,,,,,
2021.0,Riley Meredith ,Overseas ,Bowler ,Punjab Kings,80000000.0,,,,,,,,,,,
2021.0,Shahrukh Khan ,Not Available,All-Rounder ,Punjab Kings,52500000.0,,,,,,,,,,,
2021.0,Moises Henriques ,Not Available,All-Rounder ,Punjab Kings,42000000.0,,,,,,,,,,,
2021.0,Dawid Malan ,Not Available,All-Rounder ,Punjab Kings,15000000.0,,,,,,,,,,,
2021.0,Fabian Allen ,Not Available, All-Rounder ,Punjab Kings,7500000.0,,,,,,,,,,,
2021.0,Jalaj Saxena ,Not Available,All-Rounder ,Punjab Kings,3000000.0,,,,,,,,,,,
2021.0,Saurabh Kumar ,Not Available,All-Rounder ,Punjab Kings,2000000.0,,,,,,,,,,,
2021.0,Utkarsh Singh ,Not Available,All-Rounder ,Punjab Kings,2000000.0,,,,,,,,,,,
2021.0,Christopher Morris ,Not Available,All-Rounder ,Rajasthan Royals,162500000.0,,,,,,,,,,,
2021.0,Shivam Dube ,Indian ,All-Rounder ,Rajasthan Royals,44000000.0,,,,,,,,,,,
2021.0,Chetan Sakariya ,Indian ,Bowler ,Rajasthan Royals,12000000.0,,,,,,,,,,,
2021.0,Mustafizur Rahman ,Overseas ,Bowler ,Rajasthan Royals,10000000.0,,,,,,,,,,,
2021.0,Liam Livingstone ,Overseas ,All-Rounder ,Rajasthan Royals,7500000.0,,,,,,,,,,,
2021.0,K.C. Cariappa ,Indian ,Bowler ,Rajasthan Royals,2000000.0,,,,,,,,,,,
2021.0,Akash Singh ,Not Available,Bowler,Rajasthan Royals,2000000.0,,,,,,,,,,,
2021.0,Kuldip Yadav ,Indian , Bowler ,Rajasthan Royals,2000000.0,,,,,,,,,,,
2021.0,Kyle Jamieson ,Overseas ,All-Rounder ,Royal Challengers Bangalore,150000000.0,,,,,,,,,,,
2021.0,Glenn Maxwell ,Not Available,All-Rounder ,Royal Challengers Bangalore,142500000.0,,,,,,,,,,,
2021.0,Dan Christian ,Not Available,All-Rounder ,Royal Challengers Bangalore,48000000.0,,,,,,,,,,,
2021.0,Sachin Baby ,Not Available,Batsman ,Royal Challengers Bangalore,2000000.0,,,,,,,,,,,
2021.0,Rajat Patidar ,Not Available,Batsman ,Royal Challengers Bangalore,2000000.0,,,,,,,,,,,
2021.0,Mohammed Azharudeen ,Not Available,Wicket Keeper ,Royal Challengers Bangalore,2000000.0,,,,,,,,,,,
2021.0,Suyash Prabhudesaai ,Indian ,All-Rounder ,Royal Challengers Bangalore,2000000.0,,,,,,,,,,,
2021.0,Kona Srikar Bharat ,Not Available, Wicket Keeper,Royal Challengers Bangalore,2000000.0,,,,,,,,,,,
2021.0,Kedar Jadhav ,Not Available,All-Rounder ,Sunrisers Hyderabad,20000000.0,,,,,,,,,,,
2021.0,Mujeeb Zadran ,Not Available,Bowler ,Sunrisers Hyderabad,15000000.0,,,,,,,,,,,
2021.0,J Suchith ,Indian ,Bowler ,Sunrisers Hyderabad,3000000.0,,,,,,,,,,,
2020.0,Shimron Hetmyer,Overseas ,Batsman,Delhi Capitals,77500000.0,,,,,,,,,,,
2020.0,Marcus Stoinis,Not Available,All-Rounder,Delhi Capitals,48000000.0,,,,,,,,,,,
2020.0,Alex Carey,Not Available,Wicket Keeper,Delhi Capitals,24000000.0,,,,,,,,,,,
2020.0,Jason Roy,Overseas ,Batsman,Delhi Capitals,15000000.0,,,,,,,,,,,
2020.0,Chris Woakes,Not Available,All-Rounder,Delhi Capitals,15000000.0,,,,,,,,,,,
2020.0,Mohit Sharma,Indian ,Bowler,Delhi Capitals,5000000.0,,,,,,,,,,,
2020.0,Tushar Deshpande,Indian ,Bowler,Delhi Capitals,2000000.0,,,,,,,,,,,
2020.0,Lalit Yadav,Indian ,All-Rounder,Delhi Capitals,2000000.0,,,,,,,,,,,
2020.0,Glenn Maxwell,Not Available,All-Rounder,Kings XI Punjab,107500000.0,,,,,,,,,,,
2020.0,Sheldon Cottrell,Not Available,Bowler,Kings XI Punjab,85000000.0,,,,,,,,,,,
2020.0,Chris Jordan,Overseas ,All-Rounder,Kings XI Punjab,30000000.0,,,,,,,,,,,
2020.0,Ravi Bishnoi,Not Available,Bowler,Kings XI Punjab,20000000.0,,,,,,,,,,,
2020.0,Prabhsimran Singh,Indian ,Wicket Keeper,Kings XI Punjab,5500000.0,,,,,,,,,,,
2020.0,Deepak Hooda,Indian ,All-Rounder,Kings XI Punjab,5000000.0,,,,,,,,,,,
2020.0,James Neesham,Overseas ,All-Rounder,Kings XI Punjab,5000000.0,,,,,,,,,,,
2020.0,Tajinder Dhillon,Not Available,All-Rounder,Kings XI Punjab,2000000.0,,,,,,,,,,,
2020.0,Ishan Porel,Indian ,Bowler,Kings XI Punjab,2000000.0,,,,,,,,,,,
2020.0,Pat Cummins,Overseas ,All-Rounder,Kolkata Knight Riders,155000000.0,,,,,,,,,,,
2020.0,Eoin Morgan,Not Available,Batsman,Kolkata Knight Riders,52500000.0,,,,,,,,,,,
2020.0,Varun Chakaravarthy,Not Available,All-Rounder,Kolkata Knight Riders,40000000.0,,,,,,,,,,,
2020.0,Tom Banton,Not Available,Batsman,Kolkata Knight Riders,10000000.0,,,,,,,,,,,
2020.0,Rahul Tripathi,Indian ,Batsman,Kolkata Knight Riders,6000000.0,,,,,,,,,,,
2020.0,Chris Green,Not Available,All-Rounder,Kolkata Knight Riders,2000000.0,,,,,,,,,,,
2020.0,Nikhil Shankar Naik,Indian ,Wicket Keeper,Kolkata Knight Riders,2000000.0,,,,,,,,,,,
2020.0,Pravin Tambe,Indian ,Bowler,Kolkata Knight Riders,2000000.0,,,,,,,,,,,
2020.0,M Siddharth,Not Available,Bowler,Kolkata Knight Riders,2000000.0,,,,,,,,,,,
2020.0,Nathan Coulter-Nile,Overseas ,Bowler,Mumbai Indians,80000000.0,,,,,,,,,,,
2020.0,Chris Lynn,Not Available,Batsman,Mumbai Indians,20000000.0,,,,,,,,,,,
2020.0,Saurabh Tiwary,Not Available,Batsman,Mumbai Indians,5000000.0,,,,,,,,,,,
2020.0,Digvijay Deshmukh,Not Available,All-Rounder,Mumbai Indians,2000000.0,,,,,,,,,,,
2020.0,Prince Balwant Rai Singh,Not Available,All-Rounder,Mumbai Indians,2000000.0,,,,,,,,,,,
2020.0,Mohsin Khan,Indian ,Bowler,Mumbai Indians,2000000.0,,,,,,,,,,,
2020.0,Robin Uthappa,Indian ,Batsman,Rajasthan Royals,30000000.0,,,,,,,,,,,
2020.0,Jaydev Unadkat,Indian ,Bowler,Rajasthan Royals,30000000.0,,,,,,,,,,,
2020.0,Yashasvi Jaiswal,Not Available,All-Rounder,Rajasthan Royals,24000000.0,,,,,,,,,,,
2020.0,Kartik Tyagi,Indian ,Bowler,Rajasthan Royals,13000000.0,,,,,,,,,,,
2020.0,Tom Curran,Not Available,All-Rounder,Rajasthan Royals,10000000.0,,,,,,,,,,,
2020.0,Andrew Tye,Not Available,Bowler,Rajasthan Royals,10000000.0,,,,,,,,,,,
2020.0,Anuj Rawat,Indian ,Wicket Keeper,Rajasthan Royals,8000000.0,,,,,,,,,,,
2020.0,David Miller,Overseas ,Batsman,Rajasthan Royals,7500000.0,,,,,,,,,,,
2020.0,Oshane Thomas ,Not Available,Bowler,Rajasthan Royals,5000000.0,,,,,,,,,,,
2020.0,Anirudha Ashok Joshi,Not Available,All-Rounder,Rajasthan Royals,2000000.0,,,,,,,,,,,
2020.0,Akash Singh,Not Available,Bowler,Rajasthan Royals,2000000.0,,,,,,,,,,,
2020.0,Christopher Morris,Not Available,All-Rounder,Royal Challengers Bangalore,100000000.0,,,,,,,,,,,
2020.0,Aaron Finch,Not Available,Batsman,Royal Challengers Bangalore,44000000.0,,,,,,,,,,,
2020.0,Kane Richardson,Not Available,Bowler,Royal Challengers Bangalore,40000000.0,,,,,,,,,,,
2020.0,Dale Steyn,Not Available,Bowler,Royal Challengers Bangalore,20000000.0,,,,,,,,,,,
2020.0,Isuru Udana,Not Available,All-Rounder,Royal Challengers Bangalore,5000000.0,,,,,,,,,,,
2020.0,Shahbaz Ahamad,Indian ,Wicket Keeper,Royal Challengers Bangalore,2000000.0,,,,,,,,,,,
2020.0,Joshua Philippe,Not Available,Wicket Keeper,Royal Challengers Bangalore,2000000.0,,,,,,,,,,,
2020.0,Pavan Deshpande,Not Available,All-Rounder,Royal Challengers Bangalore,2000000.0,,,,,,,,,,,
2020.0,Mitchell Marsh,Overseas ,All-Rounder,Sunrisers Hyderabad,20000000.0,,,,,,,,,,,
2020.0,Priyam Garg,Indian ,Batsman,Sunrisers Hyderabad,19000000.0,,,,,,,,,,,
2020.0,Virat Singh,Not Available,Batsman,Sunrisers Hyderabad,19000000.0,,,,,,,,,,,
2020.0,Fabian Allen,Not Available,All-Rounder,Sunrisers Hyderabad,5000000.0,,,,,,,,,,,
2020.0,Sandeep Bavanaka,Not Available,All-Rounder,Sunrisers Hyderabad,2000000.0,,,,,,,,,,,
2020.0,Sanjay Yadav,Indian ,All-Rounder,Sunrisers Hyderabad,2000000.0,,,,,,,,,,,
2020.0,Abdul Samad,Not Available,All-Rounder,Sunrisers Hyderabad,2000000.0,,,,,,,,,,,
2019.0,Colin Ingram,Not Available,Batsman,Delhi Capitals,64000000.0,,,,,,,,,,,
2019.0,Axar Rajesh Patel,Not Available,All-Rounder,Delhi Capitals,50000000.0,,,,,,,,,,,
2019.0,Hanuma Vihari,Not Available,Batsman,Delhi Capitals,20000000.0,,,,,,,,,,,
2019.0,Sherfane Rutherford,Overseas ,All-Rounder,Delhi Capitals,20000000.0,,,,,,,,,,,
2019.0,Ishant Sharma,Indian ,Bowler,Delhi Capitals,11000000.0,,,,,,,,,,,
2019.0,Keemo Paul,Not Available,All-Rounder,Delhi Capitals,5000000.0,,,,,,,,,,,
2019.0,Jalaj Saxena,Not Available,All-Rounder,Delhi Capitals,2000000.0,,,,,,,,,,,
2019.0,Ankush Bains,Not Available,Wicket Keeper,Delhi Capitals,2000000.0,,,,,,,,,,,
2019.0,Nathu Singh,Not Available,Bowler,Delhi Capitals,2000000.0,,,,,,,,,,,
2019.0,Bandaru Ayyappa,Not Available,Bowler,Delhi Capitals,2000000.0,,,,,,,,,,,
2019.0,Varun Chakaravarthy,Not Available,All-Rounder,Punjab Kings,84000000.0,,,,,,,,,,,
2019.0,Sam Curran,Overseas ,All-Rounder,Punjab Kings,72000000.0,,,,,,,,,,,
2019.0,Mohammad Shami,Indian ,Bowler,Punjab Kings,48000000.0,,,,,,,,,,,
2019.0,Prabhsimran Singh,Indian ,Wicket Keeper,Punjab Kings,48000000.0,,,,,,,,,,,
2019.0,Nicholas Pooran,Overseas ,Wicket Keeper,Punjab Kings,42000000.0,,,,,,,,,,,
2019.0,Moises Henriques,Not Available,All-Rounder,Punjab Kings,10000000.0,,,,,,,,,,,
2019.0,Hardus Viljoen,Not Available,Bowler,Punjab Kings,7500000.0,,,,,,,,,,,
2019.0,Darshan Nalkande,Indian ,All-Rounder,Punjab Kings,3000000.0,,,,,,,,,,,
2019.0,Sarfaraz Naushad Khan,Not Available,All-Rounder,Punjab Kings,2500000.0,,,,,,,,,,,
2019.0,Arshdeep Singh ,Not Available,Bowler,Punjab Kings,2000000.0,,,,,,,,,,,
2019.0,Agnivesh Ayachi,Not Available,All-Rounder,Punjab Kings,2000000.0,,,,,,,,,,,
2019.0,Harpreet Brar,Indian ,All-Rounder,Punjab Kings,2000000.0,,,,,,,,,,,
2019.0,M. Ashwin,Not Available,Bowler,Punjab Kings,2000000.0,,,,,,,,,,,
2019.0,Carlos Brathwaite,Not Available,All-Rounder,Kolkata Knight Riders,50000000.0,,,,,,,,,,,
2019.0,Lockie Ferguson ,Overseas ,Bowler,Kolkata Knight Riders,16000000.0,,,,,,,,,,,
2019.0,Joe Denly ,Not Available,Batsman,Kolkata Knight Riders,10000000.0,,,,,,,,,,,
2019.0,Harry Gurney,Not Available,Bowler,Kolkata Knight Riders,7500000.0,,,,,,,,,,,
2019.0,Nikhil Shankar Naik,Indian ,Wicket Keeper,Kolkata Knight Riders,2000000.0,,,,,,,,,,,
2019.0,Shrikant Mundhe,Not Available,All-Rounder,Kolkata Knight Riders,2000000.0,,,,,,,,,,,
2019.0,Prithvi Raj Yarra,Not Available,Bowler,Kolkata Knight Riders,2000000.0,,,,,,,,,,,
2019.0,Anrich Nortje,Not Available,Bowler,Kolkata Knight Riders,2000000.0,,,,,,,,,,,
2019.0,Barinder Singh Sran,Not Available,Bowler,Mumbai Indians,34000000.0,,,,,,,,,,,
2019.0,Lasith Malinga,Not Available,Bowler,Mumbai Indians,20000000.0,,,,,,,,,,,
2019.0,Yuvraj Singh,Indian ,All-Rounder,Mumbai Indians,10000000.0,,,,,,,,,,,
2019.0,Anmolpreet Singh,Indian ,Batsman,Mumbai Indians,8000000.0,,,,,,,,,,,
2019.0,Pankaj Jaswal,Not Available,All-Rounder,Mumbai Indians,2000000.0,,,,,,,,,,,
2019.0,Rasikh Dar,Indian ,Bowler,Mumbai Indians,2000000.0,,,,,,,,,,,
2019.0,Jaydev Unadkat,Indian ,Bowler,Rajasthan Royals,84000000.0,,,,,,,,,,,
2019.0,Varun Aaron,Indian ,Bowler,Rajasthan Royals,24000000.0,,,,,,,,,,,
2019.0,Oshane Thomas ,Not Available,Bowler,Rajasthan Royals,11000000.0,,,,,,,,,,,
2019.0,Ashton Turner,Not Available,All-Rounder,Rajasthan Royals,5000000.0,,,,,,,,,,,
2019.0,Liam Livingstone,Overseas ,All-Rounder,Rajasthan Royals,5000000.0,,,,,,,,,,,
2019.0,Shashank Singh,Indian ,All-Rounder,Rajasthan Royals,3000000.0,,,,,,,,,,,
2019.0,Riyan Parag,Indian ,All-Rounder,Rajasthan Royals,2000000.0,,,,,,,,,,,
2019.0,Manan Vohra,Indian ,Batsman,Rajasthan Royals,2000000.0,,,,,,,,,,,
2019.0,Shubham Ranjane,Not Available,All-Rounder,Rajasthan Royals,2000000.0,,,,,,,,,,,
2019.0,Shivam Dube,Indian ,All-Rounder,Royal Challengers Bangalore,50000000.0,,,,,,,,,,,
2019.0,Shimron Hetmyer,Overseas ,Batsman,Royal Challengers Bangalore,42000000.0,,,,,,,,,,,
2019.0,Akshdeep Nath,Not Available,All-Rounder,Royal Challengers Bangalore,36000000.0,,,,,,,,,,,
2019.0,Prayas Ray Barman,Not Available,All-Rounder,Royal Challengers Bangalore,15000000.0,,,,,,,,,,,
2019.0,Himmat Singh,Not Available,Batsman,Royal Challengers Bangalore,6500000.0,,,,,,,,,,,
2019.0,Gurkeerat Singh Mann,Indian ,All-Rounder,Royal Challengers Bangalore,5000000.0,,,,,,,,,,,
2019.0,Heinrich Klaasen,Overseas ,Wicket Keeper,Royal Challengers Bangalore,5000000.0,,,,,,,,,,,
2019.0,Devdutt Padikkal,Indian ,Batsman,Royal Challengers Bangalore,2000000.0,,,,,,,,,,,
2019.0,Milind Kumar,Not Available,All-Rounder,Royal Challengers Bangalore,2000000.0,,,,,,,,,,,
2019.0,Jonny Bairstow ,Overseas ,Wicket Keeper,Sunrisers Hyderabad,22000000.0,,,,,,,,,,,
2019.0,Wriddhiman Saha,Indian ,Wicket Keeper,Sunrisers Hyderabad,12000000.0,,,,,,,,,,,
2019.0,Martin Guptill,Not Available,Batsman,Sunrisers Hyderabad,10000000.0,,,,,,,,,,,
2018.0,Glenn Maxwell,Not Available,All-Rounder,Delhi Capitals,90000000.0,,,,,,,,,,,
2018.0,Kagiso Rabada,Overseas ,Bowler,Delhi Capitals,42000000.0,,,,,,,,,,,
2018.0,Amit Mishra,Indian ,Bowler,Delhi Capitals,40000000.0,,,,,,,,,,,
2018.0,Shahbaz Nadeem,Indian ,Bowler,Delhi Capitals,32000000.0,,,,,,,,,,,
2018.0,Vijay Shankar,Indian ,All-Rounder,Delhi Capitals,32000000.0,,,,,,,,,,,
2018.0,Rahul Tewatia,Indian ,All-Rounder,Delhi Capitals,30000000.0,,,,,,,,,,,
2018.0,Mohammad Shami,Indian ,Bowler,Delhi Capitals,30000000.0,,,,,,,,,,,
2018.0,Gautam Gambhir,Not Available,Batsman,Delhi Capitals,28000000.0,,,,,,,,,,,
2018.0,Trent Boult,Overseas ,Bowler,Delhi Capitals,22000000.0,,,,,,,,,,,
2018.0,Colin Munro,Not Available,All-Rounder,Delhi Capitals,19000000.0,,,,,,,,,,,
2018.0,Daniel Christian,Not Available,All-Rounder,Delhi Capitals,15000000.0,,,,,,,,,,,
2018.0,Jason Roy,Overseas ,Batsman,Delhi Capitals,15000000.0,,,,,,,,,,,
2018.0,Naman Ojha,Not Available,Wicket Keeper,Delhi Capitals,14000000.0,,,,,,,,,,,
2018.0,Prithvi Shaw,Not Available,Batsman,Delhi Capitals,12000000.0,,,,,,,,,,,
2018.0,Gurkeerat Singh Mann,Indian ,All-Rounder,Delhi Capitals,7500000.0,,,,,,,,,,,
2018.0,Avesh Khan,Indian ,Bowler,Delhi Capitals,7000000.0,,,,,,,,,,,
2018.0,Abhishek Sharma,Not Available,All-Rounder,Delhi Capitals,5500000.0,,,,,,,,,,,
2018.0,Jayant Yadav,Indian ,All-Rounder,Delhi Capitals,5000000.0,,,,,,,,,,,
2018.0,Harshal Patel,Indian ,All-Rounder,Delhi Capitals,2000000.0,,,,,,,,,,,
2018.0,Manjot Kalra,Not Available,Batsman,Delhi Capitals,2000000.0,,,,,,,,,,,
2018.0,Sandeep Lamichhane,Not Available,Bowler,Delhi Capitals,2000000.0,,,,,,,,,,,
2018.0,Sayan Ghosh,Not Available,Bowler,Delhi Capitals,2000000.0,,,,,,,,,,,
2018.0,KL Rahul,Not Available,Batsman,Punjab Kings,110000000.0,,,,,,,,,,,
2018.0,Ravichandran Ashwin,Not Available,All-Rounder,Punjab Kings,76000000.0,,,,,,,,,,,
2018.0,Andrew Tye,Not Available,Bowler,Punjab Kings,72000000.0,,,,,,,,,,,
2018.0,Aaron Finch,Not Available,Batsman,Punjab Kings,62000000.0,,,,,,,,,,,
2018.0,Marcus Stoinis,Not Available,All-Rounder,Punjab Kings,62000000.0,,,,,,,,,,,
2018.0,Karun Nair,Indian ,Batsman,Punjab Kings,56000000.0,,,,,,,,,,,
2018.0,Mujeeb Zadran,Not Available,Bowler,Punjab Kings,40000000.0,,,,,,,,,,,
2018.0,Ankit Singh Rajpoot,Indian ,Bowler,Punjab Kings,30000000.0,,,,,,,,,,,
2018.0,David Miller,Overseas ,Batsman,Punjab Kings,30000000.0,,,,,,,,,,,
2018.0,Mohit Sharma,Indian ,Bowler,Punjab Kings,24000000.0,,,,,,,,,,,
2018.0,Barinder Singh Sran,Not Available,Bowler,Punjab Kings,22000000.0,,,,,,,,,,,
2018.0,Yuvraj Singh,Indian ,All-Rounder,Punjab Kings,20000000.0,,,,,,,,,,,
2018.0,Christopher Gayle,Not Available,Batsman,Punjab Kings,20000000.0,,,,,,,,,,,
2018.0,Ben Dwarshuis,Not Available,Bowler,Punjab Kings,14000000.0,,,,,,,,,,,
2018.0,Akshdeep Nath,Not Available,All-Rounder,Punjab Kings,10000000.0,,,,,,,,,,,
2018.0,Manoj Tiwary,Indian ,Batsman,Punjab Kings,10000000.0,,,,,,,,,,,
2018.0,Mayank Agarwal,Indian ,Batsman,Punjab Kings,10000000.0,,,,,,,,,,,
2018.0,Manzoor Dar,Not Available,All-Rounder,Punjab Kings,2000000.0,,,,,,,,,,,
2018.0,Pardeep Sahu,Not Available,Bowler,Punjab Kings,2000000.0,,,,,,,,,,,
2018.0,Mayank Dagar,Indian ,All-Rounder,Punjab Kings,2000000.0,,,,,,,,,,,
2018.0,Chris Lynn,Not Available,Batsman,Kolkata Knight Riders,96000000.0,,,,,,,,,,,
2018.0,Mitchell Starc,Not Available,Bowler,Kolkata Knight Riders,94000000.0,,,,,,,,,,,
2018.0,Dinesh Karthik,Indian ,Wicket Keeper,Kolkata Knight Riders,74000000.0,,,,,,,,,,,
2018.0,Robin Uthappa,Indian ,Wicket Keeper,Kolkata Knight Riders,64000000.0,,,,,,,,,,,
2018.0,Kuldeep Singh Yadav,Indian ,Bowler,Kolkata Knight Riders,58000000.0,,,,,,,,,,,
2018.0,Piyush Chawla,Indian ,Bowler,Kolkata Knight Riders,42000000.0,,,,,,,,,,,
2018.0,Nitish Rana,Indian ,All-Rounder,Kolkata Knight Riders,34000000.0,,,,,,,,,,,
2018.0,Kamlesh Nagarkoti,Indian ,All-Rounder,Kolkata Knight Riders,32000000.0,,,,,,,,,,,
2018.0,Shivam Mavi,Indian ,All-Rounder,Kolkata Knight Riders,30000000.0,,,,,,,,,,,
2018.0,Mitchell Johnson,Not Available,Bowler,Kolkata Knight Riders,20000000.0,,,,,,,,,,,
2018.0,Shubman Gill,Not Available,Batsman,Kolkata Knight Riders,18000000.0,,,,,,,,,,,
2018.0,Ranganath Vinay Kumar,Not Available,Bowler,Kolkata Knight Riders,10000000.0,,,,,,,,,,,
2018.0,Rinku Singh,Indian ,Batsman,Kolkata Knight Riders,8000000.0,,,,,,,,,,,
2018.0,Cameron Delport,Not Available,All-Rounder,Kolkata Knight Riders,3000000.0,,,,,,,,,,,
2018.0,Javon Searless,Not Available,All-Rounder,Kolkata Knight Riders,3000000.0,,,,,,,,,,,
2018.0,Apoorv Vijay Wankhade,Not Available,Batsman,Kolkata Knight Riders,2000000.0,,,,,,,,,,,
